age,age_o,importance_same_race,importance_same_religion,pref_o_attractive,pref_o_sincere,pref_o_intelligence,pref_o_funny,pref_o_ambitious,pref_o_shared_interests,attractive_important,sincere_important,intelligence_important,funny_important,ambition_important,shared_interests_important,attractive,sincere,intelligence,funny,ambition,attractive_partner,sincere_partner,intelligence_partner,funny_partner,ambition_partner,shared_interests_partner,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,interests_correlate,expected_happy_with_sd_people,like,gender,race,race_o,samerace,field,decision
1,0,4,0,0,0,0,0,0,0,1,0,1,0,0,1,3,4,3,4,4,2,3,4,3,4,3,0,1,4,3,4,4,4,0,1,4,2,4,3,4,4,0,3,2,1,3,1,2,2,1,161,1
1,0,1,2,1,1,1,1,0,0,0,1,1,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,1,4,3,2,4,4,4,4,3,3,4,2,4,0,2,4,0,12,1
0,0,2,2,1,0,1,1,0,0,1,1,0,0,0,0,3,4,4,3,4,4,3,3,1,3,1,4,4,3,3,3,3,1,1,3,3,3,2,3,3,4,4,2,1,3,3,0,2,2,1,192,1
1,1,2,3,1,1,1,0,0,0,0,1,1,0,0,1,2,4,3,4,3,2,4,3,3,3,2,3,1,1,4,4,4,4,1,1,2,2,4,4,4,4,4,3,2,2,3,0,2,3,0,79,0
1,1,0,2,1,1,0,1,0,0,0,1,1,1,0,0,2,4,3,3,4,3,3,3,4,3,3,3,2,1,4,4,4,1,2,4,4,1,4,4,4,4,2,3,3,1,3,0,0,2,0,17,1
1,1,0,4,0,0,0,0,0,0,0,1,1,1,0,0,3,4,4,4,4,1,4,4,0,4,0,4,0,4,3,3,4,1,0,2,4,0,4,4,3,3,4,4,2,3,2,0,2,0,0,198,0
1,2,0,0,0,0,0,1,0,1,2,0,0,0,0,0,2,4,3,3,4,2,4,4,3,3,2,3,1,4,2,4,4,3,1,3,4,2,4,4,2,4,3,0,3,3,2,1,0,2,0,4,0
0,1,4,1,1,1,1,0,0,1,1,0,1,1,0,0,4,3,4,4,4,3,1,2,1,2,1,4,1,3,4,4,4,4,0,3,4,4,4,4,3,3,3,4,3,3,1,0,2,2,1,173,0
0,1,4,4,1,0,1,1,0,0,1,0,1,1,1,0,3,3,4,4,4,3,4,4,4,3,3,4,4,4,4,4,4,0,0,0,4,4,4,4,4,4,4,3,3,3,3,0,2,2,1,41,1
0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,4,3,3,4,4,2,3,3,2,2,2,3,3,2,3,4,4,4,2,1,4,2,3,4,3,4,1,0,3,2,2,1,2,2,1,159,0
0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,3,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,0,3,4,4,3,2,4,3,4,2,0,3,3,4,1,1,2,0,121,1
1,1,0,1,0,0,1,1,0,0,1,1,1,0,0,1,4,4,3,4,3,3,4,4,4,4,4,1,2,2,4,4,4,3,0,4,4,1,4,4,3,4,3,4,2,2,4,0,2,2,1,164,1
1,1,4,1,0,1,1,0,0,1,1,1,1,1,0,0,3,4,3,4,4,3,3,4,3,4,4,3,4,3,4,3,2,2,4,3,4,3,3,4,3,3,2,1,2,3,4,1,0,0,1,70,1
0,1,3,0,0,0,0,0,0,0,0,1,1,0,0,0,3,4,4,4,4,3,4,4,3,4,3,1,0,1,2,4,4,1,0,2,4,2,4,4,4,4,4,3,3,0,3,0,2,0,0,75,0
0,0,1,0,0,1,1,1,0,0,1,1,1,0,0,0,2,4,2,4,3,4,4,4,4,3,3,4,0,2,2,3,2,2,2,1,4,1,3,4,3,4,1,1,3,2,4,1,2,4,0,17,1
1,1,1,1,2,0,2,0,0,0,1,1,1,0,0,0,3,4,2,3,3,4,4,4,3,4,3,4,3,2,3,3,3,4,1,3,3,2,2,3,2,3,1,3,1,3,4,1,2,0,0,81,1
1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,4,4,4,4,4,3,4,4,4,3,3,2,2,2,4,3,3,3,3,4,4,2,3,3,3,4,2,3,4,3,3,0,1,0,0,180,0
0,1,2,0,1,1,1,1,0,0,0,1,0,0,0,0,2,4,2,3,2,3,4,3,3,3,4,4,4,3,2,4,4,3,1,0,4,3,3,4,3,3,2,0,4,2,2,0,0,0,1,36,0
0,2,0,0,0,0,1,0,0,0,1,0,1,1,0,0,3,4,4,4,3,4,3,3,3,3,3,2,3,2,4,4,3,1,4,4,4,4,3,4,4,4,4,2,3,2,3,1,4,0,0,118,1
1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,0,3,3,3,4,3,3,4,3,3,2,2,4,2,4,2,2,2,1,0,4,3,1,1,4,2,4,2,1,2,3,3,1,2,4,0,142,0
1,1,4,4,1,1,1,0,0,0,2,0,1,0,0,0,4,4,4,4,4,3,3,4,4,4,3,4,3,4,4,3,2,4,2,4,4,4,2,4,4,4,3,1,2,3,3,1,2,3,0,30,0
1,1,0,0,1,0,1,1,0,0,4,0,0,0,0,0,4,4,4,4,4,4,3,4,4,3,2,4,0,2,3,3,3,2,0,1,2,0,1,2,3,3,3,1,2,1,3,0,0,4,0,23,1
0,0,0,0,1,2,0,0,0,0,1,1,1,0,0,0,4,4,4,4,4,2,2,3,2,3,3,4,3,3,2,2,1,3,2,2,4,2,2,2,2,2,2,2,2,2,2,0,3,0,0,93,0
0,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,3,3,3,4,4,4,3,4,3,4,3,4,3,4,3,2,1,3,3,4,4,3,4,4,3,3,1,0,3,2,4,1,3,0,0,121,1
0,1,1,4,1,1,1,0,0,0,0,0,1,1,0,0,3,4,4,4,4,3,3,3,2,4,3,3,1,4,3,2,2,1,1,0,4,4,4,4,3,4,4,0,2,3,2,0,2,2,1,181,0
1,1,3,3,1,1,1,0,0,1,1,1,1,0,0,0,4,4,4,4,4,4,4,4,4,4,4,3,1,4,4,4,4,4,1,2,3,2,4,4,3,3,3,4,4,4,4,1,2,2,1,88,1
0,1,4,4,2,0,1,1,0,0,0,0,1,0,0,1,4,4,4,4,4,1,2,3,3,3,1,4,2,4,4,3,3,4,2,4,4,3,3,4,4,4,3,4,3,2,1,0,2,2,1,192,0
1,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,4,3,4,4,3,3,3,3,3,3,3,3,1,3,4,2,2,1,2,4,4,3,2,4,2,2,3,1,3,2,3,0,0,2,0,142,0
1,0,2,3,1,1,0,0,0,1,1,0,1,1,0,0,3,3,3,3,3,2,3,3,1,3,1,2,1,2,4,3,4,1,1,4,4,1,3,3,2,3,3,1,1,3,2,1,2,0,0,142,0
1,1,1,3,0,0,0,0,0,0,0,0,1,1,1,0,3,3,4,4,4,4,4,4,4,4,4,0,0,2,4,4,3,3,0,3,4,0,4,4,4,4,0,2,3,2,4,0,2,2,1,188,0
0,0,1,4,1,1,1,0,0,0,0,0,1,1,0,0,3,4,4,4,4,3,4,4,3,4,3,3,1,4,3,2,2,1,1,0,4,4,4,4,3,4,4,0,1,3,3,0,2,4,0,181,0
1,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,3,3,3,4,3,2,4,4,4,3,2,4,2,4,2,2,2,1,0,4,3,1,1,4,2,4,2,1,2,3,4,1,2,0,0,142,0
1,0,1,2,0,1,0,1,0,1,1,0,1,1,0,0,4,4,4,4,3,3,4,4,4,3,4,4,2,4,4,2,1,2,0,0,1,2,1,3,1,4,4,3,2,4,3,1,2,2,1,23,1
0,1,0,2,1,1,1,0,0,0,0,0,0,0,0,0,4,4,4,4,4,2,4,4,4,4,3,1,4,3,4,4,4,3,3,3,4,4,4,4,4,4,3,3,3,2,3,0,0,1,0,205,1
0,1,3,3,1,1,1,0,0,0,0,1,1,1,0,0,3,4,3,4,3,3,4,4,4,4,3,2,0,4,3,2,2,1,2,4,4,3,3,3,4,4,3,4,2,3,4,0,2,3,0,165,1
0,0,3,4,0,0,1,0,0,0,0,1,0,1,0,0,4,4,4,4,4,4,4,4,3,4,2,4,1,4,4,3,3,3,2,3,1,0,4,3,2,3,3,0,2,3,4,1,2,4,0,46,1
1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,4,4,4,4,4,4,4,4,4,4,4,2,2,2,4,3,3,3,3,4,4,2,3,3,3,4,2,3,3,3,4,0,1,4,0,180,1
0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,1,3,4,4,4,2,4,4,3,3,4,2,1,1,0,2,3,3,1,0,3,2,3,2,4,4,4,1,1,3,3,4,0,2,2,1,43,1
1,0,0,0,0,1,2,0,0,0,2,1,1,1,0,0,4,4,4,4,4,3,3,3,3,4,3,2,1,1,4,3,4,4,0,1,3,0,4,3,4,4,0,1,3,3,3,1,2,0,0,142,1
1,0,1,1,1,1,1,0,0,0,1,0,1,1,0,0,3,3,3,3,3,2,3,3,3,3,3,4,1,4,4,4,4,4,3,4,4,1,3,4,4,4,4,3,3,2,2,1,3,2,0,142,0
1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,4,4,2,2,3,3,3,1,2,3,1,3,3,1,2,1,3,4,3,4,4,2,2,2,0,2,3,2,1,0,2,0,26,0
0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,4,4,4,4,4,2,4,4,4,4,2,4,3,3,4,4,4,4,2,4,4,2,3,4,4,4,4,4,3,2,3,0,1,3,0,125,0
0,1,2,1,0,1,1,1,0,1,0,1,0,0,0,0,4,4,3,4,4,2,4,4,2,2,1,4,1,3,3,3,4,4,1,3,4,3,2,4,4,4,3,3,3,2,2,0,4,0,0,99,0
0,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,4,4,3,4,4,3,4,4,3,4,2,3,2,4,3,1,1,2,1,2,3,3,3,3,3,3,3,2,3,2,2,0,2,2,1,50,0
0,1,0,0,1,1,0,1,0,0,1,0,1,1,0,1,4,3,4,4,4,2,4,2,3,3,3,3,3,4,4,4,4,1,2,0,3,1,2,4,3,4,1,0,3,3,3,1,3,2,0,105,0
2,1,2,3,0,1,2,0,0,0,0,0,1,0,0,1,3,4,3,4,4,3,3,3,3,3,3,2,2,3,3,4,4,3,1,1,3,3,3,4,3,3,1,2,3,2,3,0,2,2,1,34,0
0,1,0,2,1,1,0,0,0,1,1,1,1,0,0,1,3,3,4,4,4,2,4,3,4,4,4,2,1,4,4,4,2,1,0,2,4,2,3,2,2,4,3,2,3,2,3,0,4,4,1,195,0
0,0,1,3,1,0,0,0,0,0,0,1,0,1,0,1,3,3,3,4,4,4,4,4,4,3,1,3,3,3,3,4,4,1,1,3,4,4,4,4,3,3,2,1,3,2,3,0,2,2,1,121,0
0,1,0,0,1,1,1,0,0,1,1,1,1,1,0,0,2,3,4,4,1,4,4,3,3,3,4,1,1,4,4,2,2,4,3,4,3,2,2,4,3,2,4,2,2,3,4,1,0,4,0,74,1
1,1,2,2,0,1,1,1,0,0,1,1,0,0,0,0,3,4,3,4,4,3,3,4,3,3,3,4,3,3,3,3,3,2,3,2,3,2,3,3,2,4,2,2,3,3,3,1,0,0,1,149,1
1,0,1,2,0,1,1,0,0,1,1,0,1,1,0,0,4,4,4,4,3,2,3,3,2,2,1,4,2,4,4,2,1,2,0,0,1,2,1,3,1,4,4,3,2,4,2,1,2,0,0,23,0
0,1,2,3,0,1,1,0,0,0,0,0,1,1,0,0,3,4,4,4,4,2,3,2,2,2,2,4,4,4,3,2,3,3,2,4,3,2,2,3,4,4,1,3,2,1,1,1,2,2,1,136,0
0,0,0,0,0,0,2,1,0,0,0,1,1,1,0,0,3,4,4,4,3,4,4,4,4,4,3,3,1,2,3,3,3,4,0,3,3,0,2,3,4,4,0,4,3,3,4,1,2,4,0,184,1
0,1,4,1,2,1,1,1,0,0,1,1,0,0,0,0,3,4,3,4,3,2,4,4,3,4,3,3,2,3,3,3,1,2,3,4,4,4,3,4,3,4,4,2,2,2,3,0,2,2,1,192,0
0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,4,3,4,4,4,4,4,4,4,4,4,1,0,4,4,4,4,0,0,4,4,1,4,4,4,4,4,3,4,3,4,1,2,2,1,11,1
1,0,0,0,0,1,1,0,0,1,1,1,1,1,0,0,3,4,4,4,4,3,4,4,3,4,3,3,1,2,4,3,3,1,1,3,4,3,2,4,3,4,3,0,3,4,1,1,2,0,0,136,0
0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,2,4,2,3,4,3,3,3,2,2,3,1,0,1,4,2,2,4,2,3,4,1,2,3,4,4,1,4,3,3,3,1,0,0,1,174,1
0,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,4,4,4,4,4,2,4,3,4,4,2,1,1,3,3,3,3,4,3,4,3,4,4,4,4,4,3,4,2,3,3,0,0,2,0,185,1
1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,4,3,3,4,4,2,4,4,2,4,2,4,1,4,4,4,4,0,0,3,4,2,3,4,1,2,3,0,2,2,3,0,2,0,0,95,0
0,1,0,2,1,1,1,0,0,1,1,1,1,0,0,1,3,3,4,4,4,3,4,4,3,4,2,2,1,4,4,4,2,1,0,2,4,2,3,2,2,4,3,2,3,2,3,0,4,2,0,195,1
1,1,0,0,0,1,1,0,0,1,1,1,1,0,0,0,4,4,4,4,4,1,4,4,2,4,0,3,0,3,4,4,4,1,3,4,4,3,4,4,3,4,4,2,3,3,2,1,1,0,0,105,0
1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,4,3,4,4,3,4,4,4,3,4,3,4,3,4,4,4,4,2,1,4,4,4,4,4,3,3,3,4,2,2,3,0,0,4,0,23,1
1,1,2,1,0,0,1,0,0,1,1,0,1,0,0,0,4,4,3,4,3,4,4,4,4,4,4,3,4,4,3,3,3,2,3,3,4,4,4,4,3,4,3,2,3,3,4,1,1,3,0,1,1
1,1,0,2,1,1,1,1,0,0,1,0,1,0,0,0,4,4,4,4,3,3,4,4,4,3,3,4,0,3,4,3,3,4,0,4,4,0,1,2,2,2,2,1,2,2,3,0,2,2,1,51,1
0,1,0,1,1,0,1,1,0,0,1,1,1,0,0,0,3,4,2,3,3,4,3,3,3,2,2,2,0,3,4,2,2,2,0,3,1,1,1,1,1,3,3,1,3,2,3,0,2,4,0,189,1
1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,3,4,4,4,4,3,4,4,4,3,4,4,1,4,4,4,4,4,0,2,4,3,4,4,4,4,2,4,4,3,4,0,2,3,0,77,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,3,4,4,3,3,2,0,4,4,4,4,4,2,0,4,0,4,4,4,4,3,3,1,1,4,0,2,2,1,106,0
1,1,0,0,1,0,1,1,1,0,1,1,1,0,0,0,4,4,4,4,4,4,4,4,3,3,3,2,2,2,4,4,4,2,2,4,3,3,4,4,4,4,4,2,4,4,4,1,2,2,1,121,1
0,0,4,4,1,0,1,0,0,0,0,0,1,0,0,0,2,4,3,4,4,3,2,3,2,2,1,4,4,4,2,2,2,1,0,1,3,4,2,3,2,4,2,1,3,2,1,0,0,2,0,168,0
0,1,4,4,2,1,0,0,0,0,1,1,0,0,0,0,4,4,4,4,4,2,4,4,3,4,4,2,1,4,4,4,4,1,1,2,4,4,4,4,4,4,4,3,2,3,2,0,2,0,0,67,0
1,1,3,4,1,0,1,0,0,0,1,1,1,0,0,0,4,3,4,4,3,2,2,4,2,4,1,3,0,2,3,3,3,3,0,1,4,0,4,3,3,3,2,0,2,3,2,0,2,1,0,199,0
1,1,4,3,0,1,1,1,0,0,0,0,0,0,0,0,4,2,4,4,4,3,3,4,4,3,4,4,2,4,4,4,4,1,0,4,4,2,2,2,1,4,4,3,3,2,4,0,2,3,0,23,0
2,0,1,3,1,1,1,0,0,0,1,0,1,0,0,0,2,2,2,4,4,4,4,4,4,3,3,3,0,4,3,3,2,1,1,0,4,0,1,2,4,4,1,2,3,2,4,1,2,3,0,90,1
0,1,1,1,0,1,1,0,0,1,1,1,1,1,0,0,3,3,4,4,4,2,3,3,3,2,2,4,1,4,3,3,3,3,2,4,4,4,2,3,3,4,2,2,3,2,2,1,4,4,1,121,1
0,1,1,1,1,0,1,1,0,0,1,0,0,1,0,0,4,2,4,4,4,3,3,3,3,1,2,3,2,2,3,4,4,4,1,4,4,2,4,4,4,4,3,4,2,3,3,0,0,2,0,70,1
2,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,3,1,2,4,1,4,4,4,4,2,1,3,4,4,0,2,2,1,5,1
0,1,1,2,1,0,1,0,0,0,0,1,1,1,1,0,3,4,4,4,4,3,3,4,4,3,3,2,3,4,3,2,2,1,0,3,4,2,3,3,3,4,3,2,3,1,4,0,2,1,0,121,1
1,1,2,2,1,0,1,1,0,0,1,1,0,1,0,1,3,4,4,4,3,3,3,3,3,4,4,4,3,4,3,3,4,4,1,1,4,2,3,4,4,4,2,3,3,2,2,0,2,2,1,105,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,3,4,4,4,4,4,2,2,1,2,2,2,2,1,1,2,1,2,2,2,1,1,1,3,2,4,1,0,0,1,35,1
0,0,4,3,0,0,1,0,0,0,1,1,1,1,0,0,1,4,4,4,2,1,4,4,3,2,3,2,4,1,3,3,4,2,3,4,3,2,2,4,4,4,2,1,1,1,2,1,0,0,1,168,0
1,3,4,0,1,1,1,1,0,0,0,0,0,0,0,0,3,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,2,4,0,4,4,4,4,4,3,4,3,3,2,4,0,2,2,1,105,1
0,1,4,2,1,0,1,0,0,1,0,0,0,0,0,0,3,4,3,4,3,3,2,3,2,2,3,3,4,3,4,4,4,4,2,3,2,4,4,4,4,4,4,2,2,3,2,0,0,2,0,105,0
0,1,4,4,0,0,0,0,1,1,0,0,0,0,0,0,4,4,4,4,4,4,4,4,3,4,3,4,3,4,4,4,3,3,3,3,4,3,4,4,4,4,4,2,2,3,3,0,3,3,1,105,0
1,0,4,1,0,0,0,0,0,0,0,0,1,0,0,1,2,4,3,4,2,4,3,3,4,1,2,2,0,3,4,4,4,3,2,3,4,0,4,4,4,4,1,0,4,1,4,1,2,1,0,141,1
1,1,1,2,2,0,0,0,0,0,1,0,1,1,0,0,4,4,4,4,3,2,1,2,3,4,2,4,2,4,4,2,1,2,0,0,1,2,1,3,1,4,4,3,2,4,2,1,2,0,0,23,0
1,0,4,3,2,1,0,0,0,0,1,0,0,1,0,0,3,4,4,4,4,4,4,3,3,3,3,4,4,4,4,4,4,3,2,1,4,3,4,3,3,3,2,1,2,2,3,1,2,2,1,23,1
1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,4,4,4,4,4,3,2,2,1,2,2,4,0,2,4,4,4,4,2,4,4,2,3,4,4,4,2,0,3,4,4,1,2,2,1,147,1
0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,3,4,4,4,4,3,4,4,3,3,1,1,0,1,4,4,4,0,1,1,4,2,3,4,4,4,2,1,3,2,4,1,0,2,0,80,1
1,1,0,2,1,1,1,0,0,1,0,1,1,1,0,0,2,4,3,3,4,3,4,4,3,3,2,3,2,1,4,4,4,1,2,4,4,1,4,4,4,4,2,3,3,1,3,0,0,2,0,17,0
1,0,0,0,0,1,1,0,0,0,2,0,1,0,0,0,4,3,4,4,4,3,3,4,4,4,4,4,4,4,4,2,2,3,3,4,4,0,0,3,3,3,3,4,3,4,3,1,2,0,0,158,1
0,1,2,4,1,1,1,1,0,0,1,0,1,1,0,0,4,4,4,4,4,1,1,2,1,3,1,1,1,3,4,3,3,3,1,3,3,4,4,4,3,3,4,3,1,2,2,0,2,2,1,121,0
0,1,2,3,1,1,0,1,0,1,1,0,1,0,0,0,3,4,3,4,4,2,3,3,4,4,1,3,0,3,4,4,4,4,1,2,4,1,2,4,4,4,2,4,3,1,2,0,2,0,0,9,0
0,0,4,1,1,0,0,1,0,0,2,1,0,0,0,0,3,4,4,4,4,3,4,4,4,4,3,4,0,3,4,3,3,3,0,4,4,1,4,4,4,4,4,1,2,3,3,0,2,0,0,41,0
0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,4,4,4,3,4,2,4,4,2,3,2,4,3,3,4,2,2,1,1,4,2,3,1,4,2,4,2,1,2,3,2,0,0,3,0,126,0
1,0,2,0,0,1,0,0,0,0,2,0,1,1,0,0,3,2,3,3,3,1,3,4,2,4,2,3,4,4,1,1,1,3,0,2,4,1,1,3,1,3,1,2,3,2,2,1,2,0,0,40,0
0,1,4,4,1,0,1,0,1,0,0,0,1,0,0,1,4,4,4,4,4,1,1,2,2,2,1,4,2,4,4,3,3,4,2,4,4,3,3,4,4,4,3,4,3,2,1,0,2,2,1,192,0
1,1,4,4,1,1,1,0,0,0,0,0,1,0,0,1,3,4,4,4,4,2,2,2,3,2,1,1,2,3,4,3,3,2,1,4,3,4,3,4,3,3,4,2,1,2,1,0,0,4,0,148,0
1,0,0,2,1,1,0,1,0,0,0,0,1,0,0,1,3,4,3,4,3,3,3,4,4,4,2,0,0,2,4,4,4,2,0,2,4,3,4,4,4,4,4,3,3,2,3,0,2,2,1,92,0
3,0,2,0,0,0,0,0,0,0,1,1,1,1,0,0,3,3,3,3,3,4,4,4,3,2,3,0,0,1,0,4,4,4,0,0,4,4,4,4,2,4,4,3,3,2,3,1,2,0,0,105,1
2,1,2,3,3,0,0,0,0,0,0,0,1,0,0,1,3,4,3,4,4,2,3,4,3,4,2,2,2,3,3,4,4,3,1,1,3,3,3,4,3,3,1,2,2,2,3,0,2,2,1,34,0
0,1,0,2,1,0,1,0,0,0,0,0,0,1,1,0,3,3,3,3,3,3,2,3,3,4,2,3,3,4,4,3,3,4,3,4,4,2,2,2,2,3,3,4,1,2,2,0,3,1,0,197,1
1,0,0,0,1,1,1,1,1,0,2,1,1,1,0,0,4,4,4,4,4,3,4,4,4,3,4,4,0,4,4,4,4,2,0,0,4,2,4,4,4,4,4,2,4,2,4,1,2,2,1,194,0
1,0,2,0,0,0,0,0,0,0,1,0,1,1,0,0,4,3,4,4,3,3,3,3,3,3,4,4,2,4,2,3,2,3,2,2,4,1,3,4,2,4,2,3,2,1,3,1,2,4,0,142,0
1,0,2,3,0,0,0,0,0,0,0,0,1,0,0,0,4,3,3,4,1,3,4,4,4,3,3,1,0,3,3,3,3,1,0,0,4,4,4,4,2,2,1,1,2,3,3,1,2,2,1,3,0
0,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,2,2,3,4,3,3,3,4,3,3,3,4,2,3,4,4,3,4,2,3,4,1,3,2,3,3,3,2,3,2,3,0,0,2,0,17,1
0,0,4,4,2,0,0,0,0,0,0,1,1,1,0,0,3,4,4,4,4,4,4,4,4,4,3,2,2,2,4,4,4,4,0,2,4,4,4,4,4,4,4,4,1,4,4,0,2,2,1,192,1
0,0,0,0,1,0,1,1,0,1,1,1,1,1,0,0,4,4,4,3,2,4,4,4,4,4,4,3,4,2,4,3,3,4,1,0,4,3,4,4,4,4,3,4,3,3,4,0,2,3,0,121,1
0,0,1,2,1,1,1,1,0,0,1,1,1,0,0,0,3,4,4,4,4,2,4,4,3,3,3,4,2,4,3,3,2,3,2,3,2,1,4,4,3,2,2,0,2,3,2,0,2,0,0,192,0
1,1,1,2,0,0,2,0,0,0,1,1,0,1,0,0,2,4,3,4,3,1,3,2,1,2,1,4,2,1,4,2,2,3,2,2,4,1,3,3,2,3,1,1,3,2,1,1,2,2,1,194,0
1,1,0,0,0,1,1,0,0,0,2,0,1,1,0,0,3,1,4,4,2,2,4,4,4,4,3,4,0,2,4,3,4,2,1,4,2,0,4,4,4,4,0,0,2,3,3,1,2,2,1,142,1
0,1,4,3,2,0,1,0,0,0,1,0,0,1,0,0,3,4,4,4,4,3,4,4,3,4,4,2,0,2,4,2,3,3,3,1,1,4,3,4,2,3,4,2,3,2,4,1,0,3,0,23,0
0,0,4,0,2,0,0,2,0,0,1,0,0,1,0,0,4,4,4,3,3,3,4,4,4,4,3,4,2,4,4,4,3,4,2,0,4,4,4,4,3,4,4,2,2,2,4,0,2,2,1,121,0
0,1,0,1,0,1,1,1,0,1,0,1,1,1,0,0,4,4,4,4,4,1,1,1,2,2,1,4,3,3,4,4,4,4,0,3,4,0,4,4,4,4,2,4,2,2,1,0,3,0,0,207,0
0,0,4,0,1,1,1,0,0,0,2,0,1,0,0,0,4,1,3,4,4,1,3,4,2,4,1,3,1,3,4,1,1,3,2,3,1,4,4,4,4,4,4,1,0,1,2,0,1,2,0,121,0
1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,4,3,4,4,2,3,3,3,2,3,1,0,4,4,4,4,2,1,0,4,4,3,4,3,4,2,2,3,3,3,1,0,0,1,14,1
0,1,0,4,1,0,1,0,0,0,0,1,1,1,0,0,3,4,4,4,2,3,4,4,3,1,4,4,3,3,3,4,1,4,2,0,4,1,4,2,1,3,3,1,2,3,4,0,4,2,0,127,1
1,1,2,3,1,1,1,0,0,0,1,0,1,1,0,0,3,3,3,3,3,2,2,2,2,2,2,2,1,2,4,3,4,1,1,4,4,1,3,3,2,3,3,1,3,3,2,1,2,3,0,142,1
1,0,3,1,1,1,1,1,1,0,1,0,1,1,0,0,3,3,4,3,2,3,4,3,3,3,3,3,3,4,4,2,2,1,2,4,2,3,1,1,3,4,3,1,2,4,3,1,2,0,0,105,0
1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,3,4,4,4,4,4,4,4,4,4,3,2,0,1,2,1,1,4,0,2,3,0,0,3,2,2,1,4,3,2,4,0,2,2,1,97,1
1,1,4,4,0,0,0,0,0,0,0,1,0,1,1,0,3,4,4,3,3,2,3,3,2,2,2,1,1,1,4,4,4,1,0,3,2,2,4,4,4,4,1,1,2,2,2,0,0,2,0,169,0
0,1,4,0,0,0,0,0,0,0,1,1,0,1,0,0,4,3,4,4,2,3,4,4,2,2,1,1,1,3,4,4,3,0,1,2,4,1,3,4,4,4,3,0,3,3,2,1,2,3,0,202,0
1,1,0,4,2,1,0,0,0,0,0,1,1,1,0,0,3,4,4,4,4,2,3,3,1,3,1,4,0,4,3,3,4,1,0,2,4,0,4,4,3,3,4,4,3,3,3,0,2,4,0,198,0
1,1,3,4,1,0,1,1,0,0,0,2,0,0,0,0,3,4,4,4,2,3,4,4,4,4,3,4,1,3,4,3,3,4,1,3,4,3,4,4,3,3,4,4,3,2,3,0,0,4,0,137,1
1,0,1,1,2,1,0,1,0,0,1,1,0,0,0,0,3,3,2,3,3,3,3,2,2,3,3,2,4,2,4,3,3,2,3,4,1,4,2,4,2,4,4,1,0,2,3,0,0,2,0,167,0
1,2,0,2,1,0,1,0,0,0,0,1,1,1,0,0,2,4,3,3,4,3,4,3,3,3,4,3,2,1,4,4,4,1,2,4,4,1,4,4,4,4,2,3,3,1,3,0,0,2,0,17,1
1,1,0,0,2,0,1,0,0,0,2,0,0,1,0,0,3,4,4,4,4,2,2,2,2,2,2,4,1,4,4,4,4,4,4,3,4,2,2,3,1,3,3,3,3,3,3,1,2,2,1,19,1
1,0,4,4,1,1,1,1,1,0,2,0,1,1,0,0,4,4,4,4,4,2,2,1,2,0,1,4,0,3,4,4,3,4,1,3,4,3,4,4,2,0,4,4,1,2,2,0,0,2,0,23,0
0,1,1,1,0,0,2,0,0,0,1,0,1,1,0,0,3,3,4,4,4,2,1,1,0,2,1,1,1,2,3,3,2,2,2,0,4,3,3,4,4,4,4,3,3,3,1,1,3,2,0,194,0
0,1,4,2,1,1,0,1,0,0,1,1,0,0,0,1,4,4,4,4,4,3,3,2,2,2,2,4,3,3,4,3,4,4,4,0,3,3,3,3,4,4,3,4,1,3,3,0,4,0,0,178,1
